1566,4,65,0,10,0,10,0,0,15,0,1830,1930
1566,5,60,0,15,5,5,0,0,15,0,1800,1900
1566,6,60,0,5,10,10,0,0,15,0,1730,1830
1566,7,60,0,0,10,10,0,0,20,0,1730,1830
1566,8,60,0,0,10,10,0,0,20,0,1800,1900
1566,9,65,0,10,0,10,0,0,15,0,1830,1930
1566,10,70,0,10,0,10,0,0,10,0,1930,2030
1566,11,80,0,10,0,0,0,0,10,0,2000,2100
1566,12,85,0,10,0,0,0,0,5,0,2030,2130
1570,1,80,10,0,0,0,0,0,10,0,1600,1700
1570,2,75,5,0,0,5,0,0,15,0,1630,1730
1570,3,75,5,0,0,5,0,0,15,0,1700,1800
1570,4,60,0,0,15,10,0,0,15,0,1800,1900
1570,5,65,0,0,15,10,0,0,10,0,1900,2000
1570,6,90,10,0,0,0,0,0,0,0,2000,2100
1570,7,95,5,0,0,0,0,0,0,0,2000,2100
1570,8,80,10,0,0,0,0,0,10,0,1900,2000
1570,9,70,0,0,5,10,0,0,15,0,1800,1900
1570,10,65,0,0,15,10,0,0,10,0,1700,1800
1570,11,60,0,0,15,10,0,0,15,0,1630,1730
1570,12,80,0,0,0,5,0,0,15,0,1600,1700
1693,1,70,20,0,0,10,0,0,0,0,1600,1900
1693,2,70,20,0,0,10,0,0,0,0,1600,1900
1693,3,80,20,0,0,0,0,0,0,0,1600,1900
1693,4,80,20,0,0,0,0,0,0,0,1600,1900
1693,5,90,10,0,0,0,0,0,0,0,1600,1900
1693,6,90,10,0,0,0,0,0,0,0,1600,1900
1693,7,90,10,0,0,0,0,0,0,0,1600,1900
1693,8,90,10,0,0,0,0,0,0,0,1600,1900
1693,9,90,10,0,0,0,0,0,0,0,1600,1900
1693,10,90,10,0,0,0,0,0,0,0,1600,1900
1693,11,90,10,0,0,0,0,0,0,0,1600,1900
1693,12,80,20,0,0,0,0,0,0,0,1600,1900
1722,1,80,0,0,0,10,0,0,10,0,2000,2100
1722,2,80,0,0,0,10,0,0,10,0,1900,2000
1722,3,70,0,10,10,0,0,0,10,0,1800,1900
1722,4,70,0,10,10,0,0,0,10,0,1700,1800
1722,5,60,0,10,20,0,0,0,10,0,1630,1730
1722,6,50,0,20,20,0,0,0,10,0,1600,1700
1722,7,50,0,20,20,0,0,0,10,0,1600,1700
1722,8,50,0,20,20,0,0,0,10,0,1630,1730
1722,9,60,0,10,10,10,0,0,10,0,1700,1800
1722,10,60,0,10,10,10,0,0,10,0,1800,1900
1722,11,60,0,10,10,10,0,0,10,0,1900,2000
1722,12,80,0,0,0,10,0,0,10,0,2000,2100
1748,1,70,20,0,0,10,0,0,0,0,1600,1900
1748,2,70,20,0,0,10,0,0,0,0,1600,1900
1748,3,80,20,0,0,0,0,0,0,0,1600,1900
1748,4,80,20,0,0,0,0,0,0,0,1600,1900
1748,5,90,10,0,0,0,0,0,0,0,1600,1900
1748,6,90,10,0,0,0,0,0,0,0,1600,1900
1748,7,90,10,0,0,0,0,0,0,0,1600,1900
1748,8,90,10,0,0,0,0,0,0,0,1600,1900
1748,9,90,10,0,0,0,0,0,0,0,1600,1900
1748,10,90,10,0,0,0,0,0,0,0,1600,1900
1748,11,90,10,0,0,0,0,0,0,0,1600,1900
1748,12,80,20,0,0,0,0,0,0,0,1600,1900
