Date,Local Time,Home Team Id,Away Team Id
20220507,1400,112996,112134
20220507,1400,114640,112893
20220507,1400,112828,696
20220507,1400,112885,693
20220507,1630,111928,694
20220507,1630,691,687
20220507,1630,111139,112606
20220507,1630,111138,113149
20220507,1630,695,111144
20220507,1900,689,111140
20220507,1900,688,698
20220508,1800,101112,111651
20220508,1800,114162,111065
20220508,1800,114161,697
20220514,1400,112893,688
20220514,1400,114640,111139
20220514,1400,111140,696
20220514,1400,111651,112606
20220514,1630,112828,687
20220514,1630,112134,689
20220514,1630,101112,111928
20220514,1630,693,113149
20220514,1630,697,695
20220514,1900,698,114162
20220514,1900,111065,114161
20220514,1900,694,112996
20220515,1800,112885,691
20220515,1800,111144,111138
20220518,1400,111928,111140
20220518,1400,112134,112893
20220518,1400,114162,111139
20220518,1400,112996,114161
20220518,1630,111138,697
20220518,1630,698,111144
20220518,1630,689,693
20220518,1630,688,112828
20220518,1630,696,694
20220518,1900,101112,695
20220521,1800,688,111651
20220521,1800,687,112996
20220521,1800,113149,691
20220521,1800,114162,112885
20220522,1400,114640,101112
20220522,1400,114161,112606
20220522,1400,112893,689
20220522,1400,112828,693
20220522,1630,111928,696
20220522,1630,111140,112134
20220522,1630,697,698
20220522,1630,695,111138
20220522,1630,111139,111065
20220522,1900,694,111144
20220528,1400,694,114162
20220528,1400,111065,698
20220528,1400,111139,113149
20220528,1400,111138,112828
20220528,1630,697,114161
20220528,1630,689,688
20220528,1630,696,101112
20220528,1630,691,112134
20220528,1630,111651,693
20220528,1900,112885,687
20220528,1900,112606,695
20220528,1900,112893,111140
20220528,1900,112996,111928
20220529,1800,111144,114640
20220604,1800,101112,111065
20220611,1800,114640,689
20220611,1800,114162,111928
20220612,1800,696,691
20220614,2030,111144,101112
20220616,1800,691,112606
20220618,1400,111144,112996
20220618,1400,112606,698
20220618,1400,112134,113149
20220618,1400,687,114640
20220618,1630,693,688
20220618,1630,689,111651
20220618,1630,697,111140
20220618,1630,695,101112
20220618,1630,111139,114161
20220618,1900,111065,111928
20220619,1800,112885,112893
20220619,1800,112828,694
20220619,1800,691,111138
20220619,1800,114162,696
20220624,1800,113149,112606
20220625,1400,114161,695
20220625,1400,112893,111138
20220625,1400,111140,694
20220625,1400,111144,696
20220625,1630,111651,112885
20220625,1630,111065,687
20220625,1630,111139,114640
20220625,1630,698,693
20220625,1630,688,114162
20220626,1800,101112,691
20220626,1800,112134,112828
20220626,1800,112996,689
20220629,1400,112996,695
20220629,1400,113149,112828
20220629,1400,111651,687
20220629,1400,111144,111139
20220629,1630,111140,698
20220629,1630,693,112134
20220629,1630,697,111138
20220630,1800,689,112885
20220630,1800,114640,114161
20220702,1800,111651,111144
20220702,1800,111138,111065
20220702,1800,101112,112996
20220703,1400,687,112134
20220703,1400,696,689
20220703,1400,698,114640
20220703,1400,691,113149
20220703,1630,112828,112885
20220703,1630,111928,693
20220703,1630,114162,111140
20220704,1800,112606,688
20220704,1800,695,112893
20220704,1800,697,111139
20220704,1800,694,114161
20220708,1800,101112,111138
20220708,1800,112134,688
20220708,1800,112996,697
20220709,1400,113149,689
20220709,1400,114640,114162
20220709,1400,112606,112893
20220709,1400,112828,691
20220709,1630,112885,114161
20220709,1630,111651,111928
20220709,1630,111144,111140
20220709,1630,693,687
20220709,1630,111065,694
20220709,1900,111139,696
20220709,1900,698,695
20220712,2100,114161,698
20220713,1400,113149,101112
20220713,1400,112893,112134
20220713,1400,114162,111144
20220713,1400,112885,111065
20220713,1630,695,112828
20220713,1630,697,111928
20220713,1630,111138,696
20220713,1630,694,112606
20220713,1630,693,111651
20220713,1900,688,687
20220716,1400,693,111144
20220716,1400,694,697
20220716,1400,111138,688
20220716,1400,111139,111651
20220716,1630,695,114161
20220716,1630,112134,691
20220716,1630,112893,114640
20220717,1400,114162,112996
20220717,1400,112885,112606
20220717,1400,111928,698
20220717,1400,111140,101112
20220717,1630,689,112828
20220717,1630,111065,696
20220717,1630,687,113149
20220723,1400,687,691
20220723,1400,688,111139
20220723,1400,696,112996
20220723,1400,101112,693
20220723,1630,111065,695
20220723,1630,698,111138
20220723,1630,111140,111928
20220723,1630,111144,694
20220723,1630,111651,114640
20220723,1900,112828,112893
20220723,1900,112606,112134
20220723,1900,113149,114162
20220724,1800,114161,689
20220724,1800,697,112885
20220729,1800,112996,111144
20220729,1800,111928,111065
20220730,1400,112134,698
20220730,1400,691,111651
20220730,1400,112893,113149
20220730,1400,114162,101112
20220730,1630,114640,687
20220730,1630,695,697
20220730,1630,111139,112828
20220730,1630,111138,111140
20220730,1630,696,114161
20220730,1900,693,112885
20220731,1800,688,112606
20220802,1800,111144,695
20220803,1800,111140,114162
20220803,1800,111928,112893
20220803,1800,114640,688
20220803,1800,687,111139
20220803,1800,689,694
20220805,1800,101112,698
20220806,1400,687,112828
20220806,1400,688,689
20220806,1400,696,697
20220806,1400,111139,112893
20220806,1630,111065,112996
20220806,1630,694,111138
20220806,1630,114640,693
20220806,1630,114162,111651
20220806,1630,114161,111928
20220806,1900,113149,112134
20220806,1900,112885,111144
20220806,1900,112606,691
20220806,1900,111140,695
20220813,1400,691,688
20220813,1400,111651,111140
20220813,1400,112134,693
20220813,1400,113149,112885
20220813,1630,114161,696
20220813,1630,112893,112828
20220813,1630,112996,114640
20220813,1630,694,687
20220813,1630,689,112606
20220813,1900,697,101112
20220813,1900,695,111928
20220813,1900,698,111139
20220814,1800,114162,111138
20220814,1800,111144,111065
20220817,1800,111651,691
20220817,1800,112885,689
20220817,1800,112828,114640
20220817,1800,112996,688
20220817,1800,695,112134
20220817,1800,101112,694
20220819,1800,697,111144
20220820,1400,689,113149
20220820,1400,694,698
20220820,1400,111065,101112
20220820,1400,111139,691
20220820,1630,111138,114161
20220820,1630,688,112134
20220820,1630,112893,111651
20220820,1630,111928,112996
20220821,1800,114162,695
20220821,1800,114640,112606
20220821,1800,696,111140
20220821,1800,687,112885
20220821,1800,693,112828
20220826,1800,114161,112996
20220826,1800,111140,111144
20220827,1400,112134,694
20220827,1400,113149,687
20220827,1400,114640,111651
20220827,1400,696,111928
20220827,1630,101112,114162
20220827,1630,111138,698
20220827,1630,689,112893
20220827,1630,695,111065
20220828,1800,693,111139
20220828,1800,112606,112828
20220828,1800,112885,688
20220828,1800,691,697
20220831,1400,691,693
20220831,1400,111651,697
20220831,1400,112606,111144
20220831,1400,112134,112885
20220831,1630,114162,694
20220831,1630,114161,111140
20220831,1630,687,112893
20220831,1630,698,112996
20220831,1630,111139,689
20220831,1900,111065,111138
20220831,2000,112828,688
20220903,1800,114162,114161
20220903,1800,113149,114640
20220903,1800,111138,695
20220903,1800,689,112134
20220903,1800,687,693
20220903,1800,688,694
20220904,1400,697,696
20220904,1400,112893,112606
20220904,1400,112996,111065
20220904,1400,111928,101112
20220904,1630,111651,111139
20220904,1630,111144,698
20220904,1630,691,112828
20220904,1630,111140,112885
20220907,1800,112828,113149
20220909,1800,111139,687
20220910,1400,111065,688
20220910,1400,694,101112
20220910,1400,689,691
20220910,1400,698,696
20220910,1630,695,112996
20220910,1630,693,112893
20220910,1630,112885,111651
20220910,1630,112134,112606
20220910,1630,111140,111138
20220910,1900,111144,114161
20220910,1900,113149,111928
20220910,1900,114162,697
20220910,1900,114640,112828
20220913,1800,112893,687
20220913,1800,696,688
20220913,1800,111139,693
20220913,1800,111138,112996
20220914,1800,694,111928
20220914,1800,698,691
20220914,1800,101112,697
20220914,1800,114161,111065
20220914,1800,112606,112885
20220917,1400,112606,111651
20220917,1400,112885,112134
20220917,1400,112828,689
20220917,1400,111928,695
20220917,1630,691,111139
20220917,1630,114161,114162
20220917,1630,101112,111144
20220917,1630,696,111138
20220917,1630,693,114640
20220917,1900,697,694
20220917,1900,111065,113149
20220918,1800,687,111140
20220918,1800,688,112893
20220918,1800,112996,698
20220924,1800,111928,697
20220927,2200,111144,113149
20220930,1800,111651,112893
20221001,1400,691,112885
20221001,1400,111928,111138
20221001,1400,112828,112606
20221001,1400,113149,693
20221001,1630,114640,112134
20221001,1630,687,689
20221001,1630,101112,114161
20221001,1630,694,695
20221001,1630,111139,688
20221001,1900,697,111065
20221002,1800,696,111144
20221002,1800,114162,698
20221002,1800,111140,112996
20221009,1400,111144,111928
20221009,1400,112885,112828
20221009,1400,112606,687
20221009,1400,112134,111651
20221009,1630,114161,694
20221009,1630,112996,114162
20221009,1630,112893,111139
20221009,1630,688,113149
20221009,1630,693,691
20221009,1900,689,114640
20221009,1900,698,697
20221009,1900,695,696
20221009,1900,111138,101112
20221009,1900,111065,111140
